idMiscellaneous,subject,reading,createdat
654,speedreading,1740595800:W0:4981:0:200:0~1740595800:BV:444~,"2025-02-26 18:50:05"
860,speedreading,1740596123:BV:2592,"2025-02-26 18:55:25"
878,speedreading,1740598823:BV:2625,"2025-02-26 19:40:25"
860,speedreading,1740599722:BV:2557,"2025-02-26 19:55:24"
647,getconfigrun,success,"2025-02-26 20:00:18"
647,speedreading,1740600000:W1:5776:0~1740600000:BV:441~,"2025-02-26 20:00:18"
647,getconfigrun,success,"2025-02-26 20:04:17"
647,speedreading,1740600240:W0:5024:0:201:0~1740600240:BV:441~,"2025-02-26 20:04:17"
875,speedreading,1740602469:BV:2619,"2025-02-26 20:41:13"
860,speedreading,1740603322:BV:2549,"2025-02-26 20:55:24"
872,speedreading,1740606022:BV:2601,"2025-02-26 21:40:25"
875,speedreading,1740606046:BV:2617,"2025-02-26 21:40:48"
860,speedreading,1740606922:BV:2547,"2025-02-26 21:55:25"
872,speedreading,1740609623:BV:26623,"2025-02-26 22:40:25"
878,speedreading,1740609623:BV:2622,"2025-02-26 22:40:27"
875,speedreading,1740609646:BV:2616,"2025-02-26 22:40:50"
860,speedreading,1740610521:BV:2547,"2025-02-26 22:55:25"
872,speedreading,1740613222:BV:2602,"2025-02-26 23:40:25"
878,speedreading,1740613223:BV:2620,"2025-02-26 23:40:25"
875,speedreading,1740613247:BV:2615,"2025-02-26 23:40:49"
860,speedreading,1740614124:BV:28671,"2025-02-26 23:55:26"
878,speedreading,1740616823:BV:2619,"2025-02-27 00:40:26"
860,speedreading,1740617723:BV:2547,"2025-02-27 00:55:26"
878,speedreading,1740620422:BV:2618,"2025-02-27 01:40:25"
860,speedreading,1740621322:BV:2548,"2025-02-27 01:55:27"
875,speedreading,1740624067:BV:2612,"2025-02-27 02:41:11"
872,speedreading,1740627622:BV:2600,"2025-02-27 03:40:25"
875,speedreading,1740627646:BV:2611,"2025-02-27 03:40:49"
860,speedreading,1740628522:BV:2548,"2025-02-27 03:55:25"
878,speedreading,1740631222:BV:2610,"2025-02-27 04:40:24"
860,speedreading,1740632122:BV:2547,"2025-02-27 04:55:25"
878,speedreading,1740634822:BV:2603,"2025-02-27 05:40:24"
860,speedreading,1740635723:BV:2543,"2025-02-27 05:55:26"
636,getconfigrun,success,"2025-02-27 06:30:06"
636,speedreading,1740637800:W1:11600:0~1740637800:BV:454~,"2025-02-27 06:30:06"
636,getconfigrun,success,"2025-02-27 06:34:03"
636,speedreading,1740638040:W0:9153:1:201:0~1740638040:BV:454~,"2025-02-27 06:34:04"
638,getconfigrun,success,"2025-02-27 06:40:24"
638,speedreading,1740638400:W1:11640:0~1740638400:BV:801~,"2025-02-27 06:40:24"
638,getconfigrun,success,"2025-02-27 06:44:20"
638,speedreading,1740638640:W0:7628:1:200:0~1740638640:BV:804~,"2025-02-27 06:44:20"
860,speedreading,1740639323:BV:2548,"2025-02-27 06:55:26"
650,getconfigrun,success,"2025-02-27 07:00:11"
650,speedreading,1740639600:W1:6019:0~1740639600:BV:820~,"2025-02-27 07:00:11"
50024,speedreading,"{"Datetime": [13, "02", "07", "THU", 27, 2, 2025], "Data": [{"ar": "0", "BOFR": "0", "VN": "B", "AOFR": "0", "A1": "LO", "NN": "A", "F1": "0", "F2": "0", "ACR": "B"}]}","2025-02-27 07:02:17"
64,getconfigrun,success,"2025-02-27 07:10:23"
64,speedreading,1740640200:W1:19478:0~1740640200:BV:339~,"2025-02-27 07:10:24"
50024,speedreading,"{"Datetime": [34, 21, "07", "THU", 27, 2, 2025], "Data": [{"ar": "0", "BCFR": "0", "VN": "B", "ACFR": "0", "A1": "LC", "NN": "A", "F1": "203", "F2": "0", "ACR": "b"}]}","2025-02-27 07:21:37"
650,getconfigrun,success,"2025-02-27 07:30:10"
650,speedreading,1740641400:W0:5053:0:201:0~1740641400:BV:818~,"2025-02-27 07:30:10"
113,getconfigrun,success,"2025-02-27 07:30:27"
113,speedreading,1740641400:W1:25756:4~1740641400:BV:451~,"2025-02-27 07:30:27"
50024,speedreading,"{"Datetime": [14, 32, "07", "THU", 27, 2, 2025], "Data": [{"ar": "0", "BOFR": "0", "VN": "C", "AOFR": "0", "A1": "LO", "NN": "A", "F1": "0", "F2": "0", "ACR": "C"}]}","2025-02-27 07:32:17"
101,getconfigrun,success,"2025-02-27 07:35:03"
101,speedreading,1740641700:W1:6347:0~1740641700:BV:426~,"2025-02-27 07:35:04"
531,getconfigrun,success,"2025-02-27 07:35:56"
531,speedreading,1740641760:W1:26109:0~1740641760:BV:393~,"2025-02-27 07:35:56"
113,getconfigrun,success,"2025-02-27 07:40:30"
113,speedreading,1740642000:W0:29541:57:200:0~1740642000:BV:450~,"2025-02-27 07:40:31"
101,getconfigrun,success,"2025-02-27 07:41:02"
101,speedreading,1740642060:W0:4705:264:200:0~1740642060:BV:428~,"2025-02-27 07:41:02"
651,getconfigrun,success,"2025-02-27 07:45:10"
651,speedreading,1740642300:W1:5705:141~1740642300:BV:834~,"2025-02-27 07:45:10"
50024,speedreading,"{"Datetime": [34, 51, "07", "THU", 27, 2, 2025], "Data": [{"ar": "0", "BCFR": "0", "VN": "C", "ACFR": "0", "A1": "LC", "NN": "A", "F1": "139", "F2": "0", "ACR": "c"}]}","2025-02-27 07:51:38"
860,speedreading,1740642923:BV:2569,"2025-02-27 07:55:26"
108,getconfigrun,success,"2025-02-27 08:00:09"
108,speedreading,1740643200:W1:9041:0~1740643200:BV:437~,"2025-02-27 08:00:09"
50024,speedreading,"{"Datetime": [14, "02", "08", "THU", 27, 2, 2025], "Data": [{"ar": "0", "BOFR": "0", "VN": "A", "AOFR": "0", "A1": "LO", "NN": "A", "F1": "26623", "F2": "0", "ACR": "A"}]}","2025-02-27 08:02:18"
531,getconfigrun,success,"2025-02-27 08:07:47"
531,speedreading,1740643680:TD:31~1740643680:W0:17909:28:200:0~1740643680:BV:396~,"2025-02-27 08:07:48"
531,getconfigrun,success,"2025-02-27 08:08:18"
531,speedreading,1740643680:W0:17663:0:200:0~1740643680:BV:394~,"2025-02-27 08:08:18"
108,getconfigrun,success,"2025-02-27 08:10:06"
108,speedreading,1740643800:W0:5541:16:200:0~1740643800:BV:436~,"2025-02-27 08:10:06"
651,getconfigrun,success,"2025-02-27 08:15:09"
651,speedreading,1740644100:W0:4913:111:601:0~1740644100:BV:833~,"2025-02-27 08:15:09"
50024,speedreading,"{"Datetime": [34, 21, "08", "THU", 27, 2, 2025], "Data": [{"ar": "0", "BCFR": "0", "VN": "A", "ACFR": "0", "A1": "LC", "NN": "A", "F1": "149", "F2": "0", "ACR": "a"}]}","2025-02-27 08:21:38"
652,getconfigrun,success,"2025-02-27 08:30:02"
652,speedreading,1740645000:W1:6297:5~1740645000:BV:818~,"2025-02-27 08:30:02"
106,getconfigrun,success,"2025-02-27 08:30:05"
106,speedreading,1740645000:W1:7448:0~1740645000:BV:449~,"2025-02-27 08:30:06"
50024,speedreading,"{"Datetime": [14, 32, "08", "THU", 27, 2, 2025], "Data": [{"ar": "0", "BOFR": "0", "VN": "D", "AOFR": "0", "A1": "LO", "NN": "A", "F1": "0", "F2": "0", "ACR": "D"}]}","2025-02-27 08:32:18"
106,getconfigrun,success,"2025-02-27 08:36:03"
106,speedreading,1740645360:W0:4838:178:201:0~1740645360:BV:448~,"2025-02-27 08:36:03"
878,speedreading,1740645622:BV:2690,"2025-02-27 08:40:24"
875,speedreading,1740645669:BV:0,"2025-02-27 08:41:13"
652,getconfigrun,success,"2025-02-27 08:50:01"
652,speedreading,1740646200:W0:5264:43:400:0~1740646200:BV:817~,"2025-02-27 08:50:02"
50024,speedreading,"{"Datetime": [34, 51, "08", "THU", 27, 2, 2025], "Data": [{"ar": "0", "BCFR": "0", "VN": "D", "ACFR": "0", "A1": "LC", "NN": "A", "F1": "168", "F2": "0", "ACR": "d"}]}","2025-02-27 08:51:37"
860,speedreading,1740646521:BV:2576,"2025-02-27 08:55:25"
612,getconfigrun,success,"2025-02-27 09:34:11"
612,speedreading,1740648840:W1:8187:0~1740648840:BV:522~,"2025-02-27 09:34:12"
612,getconfigrun,success,"2025-02-27 09:40:10"
612,speedreading,1740649200:W0:7066:89:200:0~1740649200:BV:533~,"2025-02-27 09:40:11"
878,speedreading,1740649223:BV:3300,"2025-02-27 09:40:27"
875,speedreading,1740649268:BV:2666,"2025-02-27 09:41:11"
860,speedreading,1740650122:BV:2599,"2025-02-27 09:55:25"
609,getconfigrun,success,"2025-02-27 10:05:22"
609,speedreading,1740650700:W1:5771:0~1740650700:BV:528~,"2025-02-27 10:05:22"
609,getconfigrun,success,"2025-02-27 10:27:21"
609,speedreading,1740652020:W0:4947:9:201:0~1740652020:BV:530~,"2025-02-27 10:27:21"
878,speedreading,1740652822:BV:3300,"2025-02-27 10:40:25"
875,speedreading,1740652868:BV:3300,"2025-02-27 10:41:10"
860,speedreading,1740653722:BV:2624,"2025-02-27 10:55:30"
539,getconfigrun,success,"2025-02-27 11:00:14"
539,speedreading,1740654000:W1:5596:0~1740654000:BV:480~,"2025-02-27 11:00:14"
539,getconfigrun,success,"2025-02-27 11:25:13"
539,speedreading,1740655500:W0:4973:0:200:0~1740655500:BV:452~,"2025-02-27 11:25:13"
872,speedreading,1740656422:BV:2631,"2025-02-27 11:40:25"
878,speedreading,1740656423:BV:3300,"2025-02-27 11:40:27"
875,speedreading,1740656446:BV:3300,"2025-02-27 11:40:49"
860,speedreading,1740657322:BV:3300,"2025-02-27 11:55:25"
610,getconfigrun,success,"2025-02-27 12:03:26"
610,speedreading,1740657780:W1:13372:0~1740657780:BV:523~,"2025-02-27 12:03:26"
610,getconfigrun,success,"2025-02-27 12:07:18"
610,speedreading,1740658020:W0:4817:0:200:0~1740658020:BV:524~,"2025-02-27 12:07:18"
878,speedreading,1740660023:BV:2650,"2025-02-27 12:40:25"
872,speedreading,1740660022:BV:2674,"2025-02-27 12:40:25"
875,speedreading,1740660046:BV:3300,"2025-02-27 12:40:50"
860,speedreading,1740660922:BV:3300,"2025-02-27 12:55:27"
878,speedreading,1740663623:BV:2659,"2025-02-27 13:40:26"
875,speedreading,1740663667:BV:3300,"2025-02-27 13:41:10"
860,speedreading,1740664522:BV:3300,"2025-02-27 13:55:26"
872,speedreading,1740667223:BV:99,"2025-02-27 14:40:26"
860,speedreading,1740668123:BV:3300,"2025-02-27 14:55:25"
543,getconfigrun,success,"2025-02-27 15:00:11"
543,speedreading,1740668400:W1:5766:0~1740668400:BV:512~,"2025-02-27 15:00:11"
872,speedreading,1740670822:BV:2747,"2025-02-27 15:40:25"
875,speedreading,1740670846:BV:3300,"2025-02-27 15:40:48"
860,speedreading,1740671721:BV:3300,"2025-02-27 15:55:24"
613,getconfigrun,success,"2025-02-27 16:00:13"
613,speedreading,1740672000:W1:7402:0~1740672000:BV:822~,"2025-02-27 16:00:13"
528,getconfigrun,success,"2025-02-27 16:00:19"
528,speedreading,1740672000:W1:8576:0~1740672000:BV:427~,"2025-02-27 16:00:19"
528,getconfigrun,success,"2025-02-27 16:04:15"
528,speedreading,1740672240:W0:4859:36:200:0~1740672240:BV:429~,"2025-02-27 16:04:16"
655,getconfigrun,success,"2025-02-27 16:08:11"
655,speedreading,1740672480:W1:6561:6~1740672480:BV:426~,"2025-02-27 16:08:11"
625,getconfigrun,success,"2025-02-27 16:10:08"
625,speedreading,1740672600:W1:8622:0~1740672600:BV:408~,"2025-02-27 16:10:08"
625,getconfigrun,success,"2025-02-27 16:14:04"
625,speedreading,1740672840:W0:4831:0:200:0~1740672840:BV:409~,"2025-02-27 16:14:05"
543,getconfigrun,success,"2025-02-27 16:16:10"
543,speedreading,1740672960:W0:4984:0:200:0~1740672960:BV:519~,"2025-02-27 16:16:10"
613,getconfigrun,success,"2025-02-27 16:20:12"
613,speedreading,1740673200:W0:6352:4:200:0~1740673200:BV:830~,"2025-02-27 16:20:12"
872,speedreading,1740674422:BV:99,"2025-02-27 16:40:24"
878,speedreading,1740674422:BV:2655,"2025-02-27 16:40:25"
860,speedreading,1740675322:BV:3300,"2025-02-27 16:55:24"
109,getconfigrun,success,"2025-02-27 17:00:07"
109,speedreading,1740675600:W1:6581:0~1740675600:BV:853~,"2025-02-27 17:00:07"
655,getconfigrun,success,"2025-02-27 17:12:09"
655,speedreading,1740676320:W0:5042:152:200:0~1740676320:BV:427~,"2025-02-27 17:12:10"
53,getconfigrun,success,"2025-02-27 17:18:17"
53,speedreading,1740676680:W1:5516:0~1740676680:BV:454~,"2025-02-27 17:18:18"
878,speedreading,1740678022:BV:2654,"2025-02-27 17:40:24"
872,speedreading,1740678023:BV:65535,"2025-02-27 17:40:26"
875,speedreading,1740678047:BV:2725,"2025-02-27 17:40:50"
860,speedreading,1740678922:BV:2692,"2025-02-27 17:55:25"
524,getconfigrun,success,"2025-02-27 18:00:14"
524,speedreading,1740679200:W1:6080:0~1740679200:BV:408~,"2025-02-27 18:00:14"
109,getconfigrun,success,"2025-02-27 18:01:05"
109,speedreading,1740679260:W0:4944:83:200:0~1740679260:BV:850~,"2025-02-27 18:01:06"
117,getconfigrun,success,"2025-02-27 18:01:06"
117,speedreading,1740594720:E2:17207~1740594720:W0:17150:0:200:0~1740594720:BV:601~1740679260:W1:5970:0~1740679260:BV:601~,"2025-02-27 18:01:07"
524,getconfigrun,success,"2025-02-27 18:04:16"
524,speedreading,1740679440:W0:7923:6:201:0~1740679440:BV:409~,"2025-02-27 18:04:16"
53,getconfigrun,success,"2025-02-27 18:21:19"
53,speedreading,1740680460:W0:7498:141:200:0~1740680460:BV:454~,"2025-02-27 18:21:20"
644,getconfigrun,success,"2025-02-27 18:30:11"
644,speedreading,1740681000:W1:7016:0~1740681000:BV:796~,"2025-02-27 18:30:11"
117,getconfigrun,success,"2025-02-27 18:32:07"
117,speedreading,1740681120:W0:6142:0:200:0~1740681120:BV:600~,"2025-02-27 18:32:07"
644,getconfigrun,success,"2025-02-27 18:36:16"
644,speedreading,1740681360:W0:12071:4:200:0~1740681360:BV:790~,"2025-02-27 18:36:16"
654,getconfigrun,success,"2025-02-27 18:46:05"
654,speedreading,1740681960:W1:5969:0~1740681960:BV:442~,"2025-02-27 18:46:06"
654,getconfigrun,success,"2025-02-27 18:50:05"
654,speedreading,1740682200:W0:5080:86:200:0~1740682200:BV:444~,"2025-02-27 18:50:05"
860,speedreading,1740682521:BV:2598,"2025-02-27 18:55:24"
860,speedreading,1740686122:BV:2568,"2025-02-27 19:55:27"
647,getconfigrun,success,"2025-02-27 20:00:18"
647,speedreading,1740686400:W1:5818:0~1740686400:BV:441~,"2025-02-27 20:00:18"
647,getconfigrun,success,"2025-02-27 20:04:17"
647,speedreading,1740686640:W0:4997:27:200:0~1740686640:BV:442~,"2025-02-27 20:04:17"
872,speedreading,1740688823:BV:28671,"2025-02-27 20:40:27"
875,speedreading,1740688848:BV:2620,"2025-02-27 20:40:50"
860,speedreading,1740689721:BV:2559,"2025-02-27 20:55:25"
860,speedreading,1740693321:BV:2558,"2025-02-27 21:55:25"
878,speedreading,1740696022:BV:2622,"2025-02-27 22:40:24"
872,speedreading,1740696022:BV:2601,"2025-02-27 22:40:24"
875,speedreading,1740696046:BV:2617,"2025-02-27 22:40:47"
860,speedreading,1740696922:BV:2558,"2025-02-27 22:55:26"
872,speedreading,1740699622:BV:2601,"2025-02-27 23:40:24"
878,speedreading,1740699623:BV:2621,"2025-02-27 23:40:25"
875,speedreading,1740699646:BV:2617,"2025-02-27 23:40:47"
860,speedreading,1740700523:BV:26623,"2025-02-27 23:55:25"
860,speedreading,1740704124:BV:26623,"2025-02-28 00:55:26"
872,speedreading,1740706823:BV:2602,"2025-02-28 01:40:27"
875,speedreading,1740706848:BV:2614,"2025-02-28 01:40:51"
860,speedreading,1740707723:BV:2556,"2025-02-28 01:55:26"
878,speedreading,1740710423:BV:2617,"2025-02-28 02:40:26"
860,speedreading,1740711323:BV:2555,"2025-02-28 02:55:27"
878,speedreading,1740714022:BV:2614,"2025-02-28 03:40:25"
860,speedreading,1740714923:BV:2555,"2025-02-28 03:55:26"
878,speedreading,1740717623:BV:2610,"2025-02-28 04:40:26"
875,speedreading,1740717668:BV:2607,"2025-02-28 04:41:11"
860,speedreading,1740718522:BV:2552,"2025-02-28 04:55:24"
872,speedreading,1740721223:BV:2599,"2025-02-28 05:40:25"
878,speedreading,1740721223:BV:2605,"2025-02-28 05:40:26"
875,speedreading,1740721247:BV:2603,"2025-02-28 05:40:49"
860,speedreading,1740722123:BV:2552,"2025-02-28 05:55:25"
636,getconfigrun,success,"2025-02-28 06:30:10"
636,speedreading,1740724200:W1:16175:0~1740724200:BV:454~,"2025-02-28 06:30:11"
636,getconfigrun,success,"2025-02-28 06:34:03"
636,speedreading,1740724440:W0:9144:179:200:0~1740724440:BV:456~,"2025-02-28 06:34:04"
638,getconfigrun,success,"2025-02-28 06:40:24"
638,speedreading,1740724800:W1:11649:0~1740724800:BV:805~,"2025-02-28 06:40:24"
638,getconfigrun,success,"2025-02-28 06:44:19"
638,speedreading,1740725040:W0:7370:49:200:0~1740725040:BV:801~,"2025-02-28 06:44:20"
860,speedreading,1740725723:BV:2545,"2025-02-28 06:55:26"
50024,speedreading,"{"Datetime": [14, "02", "07", "FRI", 28, 2, 2025], "Data": [{"ar": "0", "BOFR": "0", "VN": "B", "AOFR": "0", "A1": "LO", "NN": "A", "F1": "0", "F2": "0", "ACR": "B"}]}","2025-02-28 07:02:17"
64,getconfigrun,success,"2025-02-28 07:10:10"
64,speedreading,1740642000:E1:125774~1740642000:W0:125712:0:200:0~1740642000:BV:333~1740726600:W1:6090:0~1740726600:BV:336~,"2025-02-28 07:10:11"
50024,speedreading,"{"Datetime": [33, 21, "07", "FRI", 28, 2, 2025], "Data": [{"ar": "0", "BCFR": "0", "VN": "B", "ACFR": "0", "A1": "LC", "NN": "A", "F1": "291", "F2": "0", "ACR": "b"}]}","2025-02-28 07:21:38"
113,getconfigrun,success,"2025-02-28 07:30:07"
113,speedreading,1740727800:W1:5993:0~1740727800:BV:448~,"2025-02-28 07:30:07"
650,getconfigrun,success,"2025-02-28 07:30:10"
650,speedreading,1740726000:W1:10949:0~1740726000:BV:819~1740727800:W0:4831:0:200:0~1740727800:BV:819~,"2025-02-28 07:30:10"
50024,speedreading,"{"Datetime": [14, 32, "07", "FRI", 28, 2, 2025], "Data": [{"ar": "0", "BOFR": "0", "VN": "C", "AOFR": "0", "A1": "LO", "NN": "A", "F1": "0", "F2": "0", "ACR": "C"}]}","2025-02-28 07:32:18"
101,getconfigrun,success,"2025-02-28 07:35:05"
101,speedreading,1740728100:W1:8271:0~1740728100:BV:427~,"2025-02-28 07:35:05"
531,getconfigrun,success,"2025-02-28 07:36:13"
531,speedreading,1740728160:W1:12692:0~1740728160:BV:393~,"2025-02-28 07:36:13"
64,getconfigrun,success,"2025-02-28 07:40:14"
64,speedreading,1740728400:W0:9214:0:200:0~1740728400:BV:338~,"2025-02-28 07:40:14"
113,getconfigrun,success,"2025-02-28 07:40:15"
113,speedreading,1740728400:W0:14703:66:200:0~1740728400:BV:449~,"2025-02-28 07:40:16"
101,getconfigrun,success,"2025-02-28 07:41:02"
101,speedreading,1740728460:W0:4725:276:200:0~1740728460:BV:427~,"2025-02-28 07:41:02"
651,getconfigrun,success,"2025-02-28 07:45:10"
651,speedreading,1740728700:W1:5948:0~1740728700:BV:834~,"2025-02-28 07:45:10"
50024,speedreading,"{"Datetime": [33, 51, "07", "FRI", 28, 2, 2025], "Data": [{"ar": "0", "BCFR": "0", "VN": "C", "ACFR": "0", "A1": "LC", "NN": "A", "F1": "174", "F2": "0", "ACR": "c"}]}","2025-02-28 07:51:35"
860,speedreading,1740729322:BV:2567,"2025-02-28 07:55:24"
108,getconfigrun,success,"2025-02-28 08:00:11"
108,speedreading,1740729600:W1:11010:0~1740729600:BV:437~,"2025-02-28 08:00:12"
50024,speedreading,"{"Datetime": [14, "02", "08", "FRI", 28, 2, 2025], "Data": [{"ar": "0", "BOFR": "0", "VN": "A", "AOFR": "0", "A1": "LO", "NN": "A", "F1": "0", "F2": "0", "ACR": "A"}]}","2025-02-28 08:02:17"
531,getconfigrun,success,"2025-02-28 08:08:14"
531,speedreading,1740730080:W0:13338:28:200:0~1740730080:BV:393~,"2025-02-28 08:08:14"
108,getconfigrun,success,"2025-02-28 08:10:06"
108,speedreading,1740730200:W0:5534:17:200:0~1740730200:BV:436~,"2025-02-28 08:10:06"
651,getconfigrun,success,"2025-02-28 08:15:11"
651,speedreading,1740730500:W0:7358:121:200:0~1740730500:BV:833~,"2025-02-28 08:15:12"
50024,speedreading,"{"Datetime": [34, 21, "08", "FRI", 28, 2, 2025], "Data": [{"ar": "0", "BCFR": "0", "VN": "A", "ACFR": "0", "A1": "LC", "NN": "A", "F1": "171", "F2": "0", "ACR": "a"}]}","2025-02-28 08:21:37"
652,getconfigrun,success,"2025-02-28 08:30:02"
652,speedreading,1740731400:W1:6175:0~1740731400:BV:814~,"2025-02-28 08:30:02"
106,getconfigrun,success,"2025-02-28 08:30:04"
106,speedreading,1740731400:W1:6443:0~1740731400:BV:449~,"2025-02-28 08:30:05"
50024,speedreading,"{"Datetime": [13, 32, "08", "FRI", 28, 2, 2025], "Data": [{"ar": "0", "BOFR": "0", "VN": "D", "AOFR": "0", "A1": "LO", "NN": "A", "F1": "0", "F2": "0", "ACR": "D"}]}","2025-02-28 08:32:16"
106,getconfigrun,success,"2025-02-28 08:36:04"
106,speedreading,1740731760:W0:5838:177:200:0~1740731760:BV:448~,"2025-02-28 08:36:04"
878,speedreading,1740732023:BV:2671,"2025-02-28 08:40:26"
872,speedreading,1740732024:BV:65535,"2025-02-28 08:40:26"
875,speedreading,1740732048:BV:2633,"2025-02-28 08:40:52"
652,getconfigrun,success,"2025-02-28 08:50:01"
652,speedreading,1740732600:W0:5156:47:200:0~1740732600:BV:805~,"2025-02-28 08:50:01"
50024,speedreading,"{"Datetime": [34, 51, "08", "FRI", 28, 2, 2025], "Data": [{"ar": "0", "BCFR": "0", "VN": "D", "ACFR": "0", "A1": "LC", "NN": "A", "F1": "168", "F2": "0", "ACR": "d"}]}","2025-02-28 08:51:37"
860,speedreading,1740732922:BV:2572,"2025-02-28 08:55:24"
612,getconfigrun,success,"2025-02-28 09:34:12"
612,speedreading,1740735240:W1:8480:0~1740735240:BV:533~,"2025-02-28 09:34:12"
612,getconfigrun,success,"2025-02-28 09:40:10"
612,speedreading,1740735600:W0:6378:92:200:0~1740735600:BV:533~,"2025-02-28 09:40:10"
878,speedreading,1740735622:BV:3300,"2025-02-28 09:40:24"
872,speedreading,1740735623:BV:2613,"2025-02-28 09:40:26"
875,speedreading,1740735647:BV:2668,"2025-02-28 09:40:49"
860,speedreading,1740736522:BV:2599,"2025-02-28 09:55:24"
609,getconfigrun,success,"2025-02-28 10:05:22"
609,speedreading,1740737100:W1:5705:0~1740737100:BV:526~,"2025-02-28 10:05:22"
609,getconfigrun,success,"2025-02-28 10:27:21"
609,speedreading,1740738420:W0:5006:8:201:0~1740738420:BV:530~,"2025-02-28 10:27:21"
878,speedreading,1740739222:BV:3300,"2025-02-28 10:40:24"
860,speedreading,1740740123:BV:2629,"2025-02-28 10:55:25"
539,getconfigrun,success,"2025-02-28 11:00:14"
539,speedreading,1740740400:W1:5594:0~1740740400:BV:453~,"2025-02-28 11:00:14"
539,getconfigrun,success,"2025-02-28 11:25:13"
539,speedreading,1740741900:W0:5021:0:200:0~1740741900:BV:458~,"2025-02-28 11:25:13"
878,speedreading,1740742822:BV:3300,"2025-02-28 11:40:24"
860,speedreading,1740743722:BV:3300,"2025-02-28 11:55:26"
610,getconfigrun,success,"2025-02-28 12:03:26"
610,speedreading,1740744180:W1:13522:0~1740744180:BV:522~,"2025-02-28 12:03:27"
610,getconfigrun,success,"2025-02-28 12:07:18"
610,speedreading,1740744420:W0:5115:0:200:0~1740744420:BV:523~,"2025-02-28 12:07:18"
872,speedreading,1740746423:BV:97,"2025-02-28 12:40:25"
860,speedreading,1740747323:BV:3300,"2025-02-28 12:55:26"
50019,speedreading,"{"Datetime": [19, 11, 13, "FRI", 28, 2, 2025], "Data": [{"ar": "0", "BOFR": "0", "AOFR": "0", "F2": 0, "F1": 0, "BV": 1.21, "NN": "A", "A1": "LO", "ACR": "OK", "VN": "A"}]}","2025-02-28 13:11:22"
50019,speedreading,"{"Datetime": ["06", 16, 13, "FRI", 28, 2, 2025], "Data": [{"ar": "0", "BCFR": "0", "ACFR": "0", "F2": 0, "F1": 0, "BV": 1.21, "NN": "A", "A1": "LC", "ACR": "OK", "VN": "A"}]}","2025-02-28 13:16:10"
872,speedreading,1740750023:BV:2792,"2025-02-28 13:40:25"
875,speedreading,1740750047:BV:3300,"2025-02-28 13:40:49"
860,speedreading,1740750921:BV:3300,"2025-02-28 13:55:24"
875,speedreading,1740753668:BV:3300,"2025-02-28 14:41:10"
654,getconfigrun,success,"2025-02-28 14:51:03"
654,speedreading,1740754258:BV:437~,"2025-02-28 14:51:03"
654,getconfigrun,success,"2025-02-28 14:53:33"
654,speedreading,1740754408:W1:6084:0~1740754408:BV:444~,"2025-02-28 14:53:34"
860,speedreading,1740754522:BV:3294,"2025-02-28 14:55:25"
654,getconfigrun,success,"2025-02-28 14:57:04"
654,speedreading,1740754620:W0:5038:8:200:0~1740754620:BV:444~,"2025-02-28 14:57:05"
543,getconfigrun,success,"2025-02-28 15:00:11"
543,speedreading,1740754800:W1:5993:0~1740754800:BV:533~,"2025-02-28 15:00:11"
654,getconfigrun,success,"2025-02-28 15:09:14"
654,speedreading,1740755349:BV:440~,"2025-02-28 15:09:14"
872,speedreading,1740757223:BV:2650,"2025-02-28 15:40:25"
875,speedreading,1740757246:BV:6600,"2025-02-28 15:40:50"
860,speedreading,1740758121:BV:3300,"2025-02-28 15:55:23"
613,getconfigrun,success,"2025-02-28 16:00:14"
613,speedreading,1740758400:W1:8004:0~1740758400:BV:824~,"2025-02-28 16:00:14"
528,getconfigrun,success,"2025-02-28 16:00:18"
528,speedreading,1740758400:W1:8098:0~1740758400:BV:426~,"2025-02-28 16:00:19"
528,getconfigrun,success,"2025-02-28 16:04:23"
528,speedreading,1740758640:W0:12674:17:200:0~1740758640:BV:429~,"2025-02-28 16:04:24"
542,getconfigrun,success,"2025-02-28 16:07:44"
542,speedreading,1740758862:BV:670~,"2025-02-28 16:07:44"
655,getconfigrun,success,"2025-02-28 16:08:13"
655,speedreading,1740758880:W1:8439:0~1740758880:BV:427~,"2025-02-28 16:08:13"
625,getconfigrun,success,"2025-02-28 16:10:07"
625,speedreading,1740759000:W1:7875:0~1740759000:BV:406~,"2025-02-28 16:10:07"
542,getconfigrun,success,"2025-02-28 16:13:52"
542,speedreading,1740759229:BV:880~,"2025-02-28 16:13:52"
625,getconfigrun,success,"2025-02-28 16:14:04"
625,speedreading,1740759240:W0:4836:33:200:0~1740759240:BV:409~,"2025-02-28 16:14:05"
543,getconfigrun,success,"2025-02-28 16:16:10"
543,speedreading,1740759360:W0:4887:0:200:0~1740759360:BV:537~,"2025-02-28 16:16:10"
542,getconfigrun,success,"2025-02-28 16:17:23"
542,speedreading,1740759442:BV:905~,"2025-02-28 16:17:23"
613,getconfigrun,success,"2025-02-28 16:20:12"
613,speedreading,1740759600:W0:6876:353:400:0~1740759600:BV:808~,"2025-02-28 16:20:13"
542,getconfigrun,success,"2025-02-28 16:25:34"
542,speedreading,1740759933:BV:903~,"2025-02-28 16:25:34"
542,getconfigrun,success,"2025-02-28 16:27:05"
542,speedreading,1740760020:W1:8870:0~1740760020:BV:900~,"2025-02-28 16:27:05"
542,getconfigrun,success,"2025-02-28 16:31:01"
542,speedreading,1740760260:W0:5391:0:200:0~1740760260:BV:900~,"2025-02-28 16:31:01"
