idMiscellaneous,subject,reading,createdat
860,speedreading,1738929323:BV:3300,"2025-02-07 11:55:25"
610,getconfigrun,success,"2025-02-07 12:03:19"
610,speedreading,1738929780:W1:5865:0~1738929780:BV:523~,"2025-02-07 12:03:19"
610,getconfigrun,success,"2025-02-07 12:07:18"
610,speedreading,1738930020:W0:4848:0:200:0~1738930020:BV:524~,"2025-02-07 12:07:18"
534,getconfigrun,success,"2025-02-07 12:14:18"
534,getconfigrun,success,"2025-02-07 12:14:46"
534,speedreading,1738930479:BV:866~,"2025-02-07 12:14:46"
534,getconfigrun,success,"2025-02-07 12:16:06"
534,getconfigrun,success,"2025-02-07 12:16:14"
534,getconfigrun,success,"2025-02-07 12:17:36"
534,speedreading,1738930560:W1:5829:0~1738930560:BV:865~1738930566:W1:6574:0~1738930566:BV:865~1738930646:W1:9564:0~1738930646:BV:810~,"2025-02-07 12:17:36"
534,getconfigrun,success,"2025-02-07 12:20:06"
534,speedreading,1738930800:W0:5114:0:200:0~1738930800:BV:813~,"2025-02-07 12:20:06"
534,getconfigrun,success,"2025-02-07 12:39:14"
534,speedreading,1738931948:BV:769~,"2025-02-07 12:39:14"
534,getconfigrun,success,"2025-02-07 12:40:06"
534,speedreading,1738932000:W1:5866:0~1738932000:BV:794~,"2025-02-07 12:40:06"
534,getconfigrun,success,"2025-02-07 12:44:05"
534,speedreading,1738932240:W0:4865:0:200:0~1738932240:BV:795~,"2025-02-07 12:44:05"
534,getconfigrun,success,"2025-02-07 12:49:17"
534,speedreading,1738932552:BV:850~,"2025-02-07 12:49:17"
534,getconfigrun,success,"2025-02-07 12:51:06"
534,speedreading,1738932660:W1:5784:0~1738932660:BV:847~,"2025-02-07 12:51:06"
534,getconfigrun,success,"2025-02-07 12:55:05"
534,speedreading,1738932900:W0:4986:0:200:0~1738932900:BV:848~,"2025-02-07 12:55:05"
860,speedreading,1738932922:BV:3300,"2025-02-07 12:55:24"
860,speedreading,1738936523:BV:3300,"2025-02-07 13:55:25"
534,getconfigrun,success,"2025-02-07 14:16:20"
534,getconfigrun,success,"2025-02-07 14:17:43"
534,speedreading,1738937858:BV:797~,"2025-02-07 14:17:43"
534,getconfigrun,success,"2025-02-07 14:19:06"
534,speedreading,1738937940:W1:5679:0~1738937940:BV:796~,"2025-02-07 14:19:06"
534,getconfigrun,success,"2025-02-07 14:23:07"
534,speedreading,1738938180:W0:7139:0:201:0~1738938180:BV:796~,"2025-02-07 14:23:08"
534,getconfigrun,success,"2025-02-07 14:38:30"
534,getconfigrun,success,"2025-02-07 14:39:46"
534,getconfigrun,success,"2025-02-07 14:40:09"
534,getconfigrun,success,"2025-02-07 14:43:54"
534,speedreading,1738939429:BV:805~,"2025-02-07 14:43:54"
534,getconfigrun,success,"2025-02-07 14:45:06"
534,speedreading,1738939500:W1:5773:0~1738939500:BV:804~,"2025-02-07 14:45:06"
534,getconfigrun,success,"2025-02-07 14:49:05"
534,speedreading,1738939740:W0:4795:0:200:0~1738939740:BV:804~,"2025-02-07 14:49:05"
50023,speedreading,"{"Datetime": [15, 50, 14, "FRI", 7, 2, 2025], "Data": [{"ar": "1", "BOFR": "1", "VN": "M", "AOFR": "1", "A1": "LO", "NN": "L", "F1": "Command failed", "F2": "Command failed", "ACR": "Command failed"}]}","2025-02-07 14:50:17"
534,getconfigrun,success,"2025-02-07 14:55:17"
534,speedreading,1738940112:BV:805~,"2025-02-07 14:55:17"
860,speedreading,1738940122:BV:3300,"2025-02-07 14:55:25"
50023,speedreading,"{"Datetime": [33, 55, 14, "FRI", 7, 2, 2025], "Data": [{"ar": "0", "BCFR": "1", "VN": "M", "ACFR": "1", "A1": "LC", "NN": "L", "F1": "Command failed", "F2": "Command failed", "ACR": "Command failed"}]}","2025-02-07 14:55:35"
534,getconfigrun,success,"2025-02-07 14:56:06"
534,speedreading,1738940160:W1:5707:0~1738940160:BV:802~,"2025-02-07 14:56:06"
534,getconfigrun,success,"2025-02-07 15:00:05"
534,speedreading,1738940400:W0:5080:0:200:0~1738940400:BV:805~,"2025-02-07 15:00:06"
543,getconfigrun,success,"2025-02-07 15:00:09"
543,speedreading,1738940400:W1:5614:0~1738940400:BV:511~,"2025-02-07 15:00:09"
534,getconfigrun,success,"2025-02-07 15:02:15"
534,speedreading,1738940530:BV:804~,"2025-02-07 15:02:15"
534,getconfigrun,success,"2025-02-07 15:06:16"
534,speedreading,1738940771:BV:804~,"2025-02-07 15:06:16"
534,getconfigrun,success,"2025-02-07 15:07:06"
534,speedreading,1738940820:W1:5779:98~1738940820:BV:801~,"2025-02-07 15:07:06"
534,getconfigrun,success,"2025-02-07 15:11:05"
534,speedreading,1738941060:W0:4956:37:400:0~1738941060:BV:801~,"2025-02-07 15:11:06"
534,getconfigrun,success,"2025-02-07 15:21:28"
534,getconfigrun,success,"2025-02-07 15:22:00"
534,speedreading,1738941718:BV:849~,"2025-02-07 15:22:00"
534,getconfigrun,success,"2025-02-07 15:23:06"
534,getconfigrun,success,"2025-02-07 15:23:13"
534,getconfigrun,success,"2025-02-07 15:23:36"
534,speedreading,1738941780:W1:5847:0~1738941780:BV:847~1738941786:W1:5710:0~1738941786:BV:848~1738941810:W1:5655:5~1738941810:BV:783~,"2025-02-07 15:23:36"
534,getconfigrun,success,"2025-02-07 15:27:05"
534,speedreading,1738942020:W0:4727:152:1201:3~1738942020:BV:784~,"2025-02-07 15:27:06"
860,speedreading,1738943722:BV:3300,"2025-02-07 15:55:26"
613,getconfigrun,success,"2025-02-07 16:00:13"
613,speedreading,1738944000:W1:8001:0~1738944000:BV:830~,"2025-02-07 16:00:13"
528,getconfigrun,success,"2025-02-07 16:00:19"
528,speedreading,1738944000:W1:8623:0~1738944000:BV:429~,"2025-02-07 16:00:19"
528,getconfigrun,success,"2025-02-07 16:04:16"
528,speedreading,1738944240:W0:5734:29:200:0~1738944240:BV:430~,"2025-02-07 16:04:16"
655,getconfigrun,success,"2025-02-07 16:08:09"
655,speedreading,1738944480:W1:6093:7~1738944480:BV:427~,"2025-02-07 16:08:09"
625,getconfigrun,success,"2025-02-07 16:10:08"
625,speedreading,1738944600:W1:8153:0~1738944600:BV:408~,"2025-02-07 16:10:08"
625,getconfigrun,success,"2025-02-07 16:14:04"
625,speedreading,1738944840:W0:4857:31:201:0~1738944840:BV:408~,"2025-02-07 16:14:05"
543,getconfigrun,success,"2025-02-07 16:16:08"
543,speedreading,1738944960:W0:4930:0:200:0~1738944960:BV:512~,"2025-02-07 16:16:09"
613,getconfigrun,success,"2025-02-07 16:20:11"
613,speedreading,1738945200:W0:6276:258:200:0~1738945200:BV:832~,"2025-02-07 16:20:11"
875,speedreading,1738946468:BV:2770,"2025-02-07 16:41:11"
860,speedreading,1738947323:BV:3300,"2025-02-07 16:55:30"
109,getconfigrun,success,"2025-02-07 17:00:07"
109,speedreading,1738947600:W1:6869:0~1738947600:BV:850~,"2025-02-07 17:00:07"
655,getconfigrun,success,"2025-02-07 17:12:08"
655,speedreading,1738948320:W0:4984:156:200:0~1738948320:BV:429~,"2025-02-07 17:12:08"
654,getconfigrun,success,"2025-02-07 17:16:06"
654,speedreading,1738948560:W1:5969:0~1738948560:BV:433~,"2025-02-07 17:16:06"
53,getconfigrun,success,"2025-02-07 17:18:14"
53,speedreading,1738948680:W1:7530:0~1738948680:BV:457~,"2025-02-07 17:18:14"
654,getconfigrun,success,"2025-02-07 17:20:05"
654,speedreading,1738948800:W0:4853:0:200:0~1738948800:BV:436~,"2025-02-07 17:20:05"
872,speedreading,1738950023:BV:2741,"2025-02-07 17:40:25"
875,speedreading,1738950046:BV:2668,"2025-02-07 17:40:49"
860,speedreading,1738950922:BV:2601,"2025-02-07 17:55:25"
109,getconfigrun,success,"2025-02-07 18:00:05"
109,speedreading,1738951200:W0:4996:99:200:0~1738951200:BV:850~,"2025-02-07 18:00:06"
524,getconfigrun,success,"2025-02-07 18:00:14"
524,speedreading,1738951200:W1:6178:0~1738951200:BV:408~,"2025-02-07 18:00:14"
524,getconfigrun,success,"2025-02-07 18:04:16"
524,speedreading,1738951440:W0:7859:3:200:0~1738951440:BV:409~,"2025-02-07 18:04:16"
647,getconfigrun,success,"2025-02-07 18:10:17"
647,speedreading,1738951800:W1:5901:0~1738951800:BV:444~,"2025-02-07 18:10:17"
647,getconfigrun,success,"2025-02-07 18:14:17"
647,speedreading,1738952040:W0:6043:0:201:0~1738952040:BV:442~,"2025-02-07 18:14:17"
53,getconfigrun,success,"2025-02-07 18:21:16"
53,speedreading,1738952460:W0:9493:144:200:0~1738952460:BV:458~,"2025-02-07 18:21:16"
644,getconfigrun,success,"2025-02-07 18:30:11"
644,speedreading,1738953000:W1:7166:0~1738953000:BV:799~,"2025-02-07 18:30:11"
644,getconfigrun,success,"2025-02-07 18:36:17"
644,speedreading,1738953360:W0:13446:6:200:0~1738953360:BV:794~,"2025-02-07 18:36:17"
860,speedreading,1738954521:BV:2589,"2025-02-07 18:55:24"
860,speedreading,1738958121:BV:2561,"2025-02-07 19:55:25"
101,getconfigrun,success,"2025-02-07 20:00:05"
101,speedreading,1738958400:W1:6750:0~1738958400:BV:429~,"2025-02-07 20:00:05"
101,getconfigrun,success,"2025-02-07 20:04:03"
101,speedreading,1738958640:W0:4780:287:200:0~1738958640:BV:429~,"2025-02-07 20:04:03"
860,speedreading,1738961721:BV:2556,"2025-02-07 20:55:25"
860,speedreading,1738965321:BV:2557,"2025-02-07 21:55:26"
875,speedreading,1738968067:BV:2617,"2025-02-07 22:41:10"
860,speedreading,1738968922:BV:2555,"2025-02-07 22:55:25"
872,speedreading,1738971623:BV:2603,"2025-02-07 23:40:25"
875,speedreading,1738971647:BV:2616,"2025-02-07 23:40:49"
848,speedreading,1738972222:BV:2618,"2025-02-07 23:50:25"
860,speedreading,1738972524:BV:32767,"2025-02-07 23:55:27"
875,speedreading,1738975267:BV:2616,"2025-02-08 00:41:10"
848,speedreading,1738975822:BV:2618,"2025-02-08 00:50:25"
860,speedreading,1738976122:BV:2554,"2025-02-08 00:55:26"
872,speedreading,1738978822:BV:2604,"2025-02-08 01:40:25"
875,speedreading,1738978847:BV:2616,"2025-02-08 01:40:49"
848,speedreading,1738979423:BV:2618,"2025-02-08 01:50:26"
860,speedreading,1738979723:BV:2553,"2025-02-08 01:55:25"
848,speedreading,1738983023:BV:2618,"2025-02-08 02:50:25"
860,speedreading,1738983321:BV:2552,"2025-02-08 02:55:26"
848,speedreading,1738986622:BV:2618,"2025-02-08 03:50:25"
860,speedreading,1738986922:BV:2551,"2025-02-08 03:55:24"
875,speedreading,1738989668:BV:2614,"2025-02-08 04:41:11"
848,speedreading,1738990223:BV:2617,"2025-02-08 04:50:25"
860,speedreading,1738990522:BV:2551,"2025-02-08 04:55:25"
872,speedreading,1738993222:BV:2604,"2025-02-08 05:40:25"
875,speedreading,1738993246:BV:2612,"2025-02-08 05:40:50"
848,speedreading,1738993823:BV:2617,"2025-02-08 05:50:27"
860,speedreading,1738994122:BV:2549,"2025-02-08 05:55:25"
636,getconfigrun,success,"2025-02-08 06:30:06"
636,speedreading,1738996200:W1:11901:0~1738996200:BV:456~,"2025-02-08 06:30:07"
636,getconfigrun,success,"2025-02-08 06:34:02"
636,speedreading,1738996440:W0:7674:180:201:0~1738996440:BV:454~,"2025-02-08 06:34:03"
638,getconfigrun,success,"2025-02-08 06:40:22"
638,speedreading,1738996800:W1:11407:0~1738996800:BV:810~,"2025-02-08 06:40:22"
638,getconfigrun,success,"2025-02-08 06:44:18"
638,speedreading,1738997040:W0:7808:49:201:0~1738997040:BV:808~,"2025-02-08 06:44:19"
860,speedreading,1738997723:BV:2548,"2025-02-08 06:55:25"
650,getconfigrun,success,"2025-02-08 07:00:10"
650,speedreading,1738998000:W1:6323:0~1738998000:BV:820~,"2025-02-08 07:00:11"
50024,speedreading,"{"Datetime": [12, "02", "07", "SAT", 8, 2, 2025], "Data": [{"ar": "0", "BOFR": "0", "VN": "B", "AOFR": "0", "A1": "LO", "NN": "A", "F1": "0", "F2": "0", "ACR": "B"}]}","2025-02-08 07:02:17"
64,getconfigrun,success,"2025-02-08 07:10:32"
64,speedreading,1738998600:W1:6025:0~1738998600:BV:338~,"2025-02-08 07:10:32"
50024,speedreading,"{"Datetime": [33, 21, "07", "SAT", 8, 2, 2025], "Data": [{"ar": "0", "BCFR": "0", "VN": "B", "ACFR": "0", "A1": "LC", "NN": "A", "F1": "188", "F2": "0", "ACR": "b"}]}","2025-02-08 07:21:38"
650,getconfigrun,success,"2025-02-08 07:30:09"
650,speedreading,1738999800:W0:4961:0:201:0~1738999800:BV:821~,"2025-02-08 07:30:09"
50024,speedreading,"{"Datetime": [14, 32, "07", "SAT", 8, 2, 2025], "Data": [{"ar": "0", "BOFR": "0", "VN": "C", "AOFR": "0", "A1": "LO", "NN": "A", "F1": "0", "F2": "0", "ACR": "C"}]}","2025-02-08 07:32:17"
531,getconfigrun,success,"2025-02-08 07:35:51"
531,speedreading,1739000160:W1:19480:0~1739000160:BV:393~,"2025-02-08 07:35:51"
64,getconfigrun,success,"2025-02-08 07:40:39"
64,speedreading,1739000400:W0:12972:0:200:0~1739000400:BV:338~,"2025-02-08 07:40:39"
651,getconfigrun,success,"2025-02-08 07:45:09"
651,speedreading,1739000700:W1:5701:0~1739000700:BV:835~,"2025-02-08 07:45:09"
848,speedreading,1739001023:BV:2616,"2025-02-08 07:50:26"
50024,speedreading,"{"Datetime": [34, 51, "07", "SAT", 8, 2, 2025], "Data": [{"ar": "0", "BCFR": "0", "VN": "C", "ACFR": "0", "A1": "LC", "NN": "A", "F1": "0", "F2": "0", "ACR": "c"}]}","2025-02-08 07:51:39"
860,speedreading,1739001322:BV:2579,"2025-02-08 07:55:25"
50024,speedreading,"{"Datetime": [14, "02", "08", "SAT", 8, 2, 2025], "Data": [{"ar": "0", "BOFR": "0", "VN": "A", "AOFR": "0", "A1": "LO", "NN": "A", "F1": "0", "F2": "0", "ACR": "A"}]}","2025-02-08 08:02:18"
531,getconfigrun,success,"2025-02-08 08:07:41"
531,speedreading,1739002080:W0:9787:27:200:0~1739002080:BV:397~,"2025-02-08 08:07:42"
651,getconfigrun,success,"2025-02-08 08:15:09"
651,speedreading,1739002500:W0:5469:101:600:0~1739002500:BV:834~,"2025-02-08 08:15:09"
50024,speedreading,"{"Datetime": [34, 21, "08", "SAT", 8, 2, 2025], "Data": [{"ar": "0", "BCFR": "0", "VN": "A", "ACFR": "0", "A1": "LC", "NN": "A", "F1": "0", "F2": "0", "ACR": "a"}]}","2025-02-08 08:21:36"
652,getconfigrun,success,"2025-02-08 08:29:36"
652,speedreading,1739003400:W1:5680:8~1739003400:BV:820~,"2025-02-08 08:29:37"
106,getconfigrun,success,"2025-02-08 08:30:05"
106,speedreading,1739003400:W1:6359:0~1739003400:BV:450~,"2025-02-08 08:30:05"
50024,speedreading,"{"Datetime": [13, 32, "08", "SAT", 8, 2, 2025], "Data": [{"ar": "0", "BOFR": "0", "VN": "D", "AOFR": "0", "A1": "LO", "NN": "A", "F1": "0", "F2": "0", "ACR": "D"}]}","2025-02-08 08:32:18"
106,getconfigrun,success,"2025-02-08 08:36:03"
106,speedreading,1739003760:W0:4768:202:201:0~1739003760:BV:452~,"2025-02-08 08:36:04"
872,speedreading,1739004024:BV:26623,"2025-02-08 08:40:26"
875,speedreading,1739004047:BV:2639,"2025-02-08 08:40:49"
652,getconfigrun,success,"2025-02-08 08:49:36"
652,speedreading,1739004600:W0:4896:64:200:0~1739004600:BV:817~,"2025-02-08 08:49:36"
612,getconfigrun,success,"2025-02-08 08:51:36"
612,speedreading,1739004660:W1:8871:0~1739004660:BV:533~,"2025-02-08 08:51:36"
50024,speedreading,"{"Datetime": [35, 51, "08", "SAT", 8, 2, 2025], "Data": [{"ar": "0", "BCFR": "0", "VN": "D", "ACFR": "0", "A1": "LC", "NN": "A", "F1": "0", "F2": "0", "ACR": "d"}]}","2025-02-08 08:51:39"
860,speedreading,1739004922:BV:2577,"2025-02-08 08:55:23"
612,getconfigrun,success,"2025-02-08 08:55:32"
612,speedreading,1739004900:W0:5694:101:200:0~1739004900:BV:534~,"2025-02-08 08:55:33"
50019,speedreading,"{"Datetime": [40, 15, "09", "FRI", 8, 2, 2025], "Data": [{"ar": "0", "BOFR": "0", "AOFR": "0", "F2": 1220, "F1": 0, "BV": 8.629999, "NN": "A", "A1": "LO", "ACR": "OK", "VN": "A"}]}","2025-02-08 09:15:42"
872,speedreading,1739007622:BV:3300,"2025-02-08 09:40:25"
875,speedreading,1739007647:BV:115,"2025-02-08 09:40:49"
656,getconfigrun,success,"2025-02-08 09:41:08"
656,speedreading,1738834860:E2:16200~1738834860:W0:16140:152:200:0~1738834860:BV:415~1738920060:E2:18197~1738920060:W1:18196:0~1738920060:BV:416~1738921260:E2:16205~1738921260:W0:16207:145:201:0~1738921260:BV:417~1739006460:E2:18201~1739006460:W1:18204:0~1739006460:BV:416~,"2025-02-08 09:41:08"
50019,speedreading,"{"Datetime": [46, 45, "09", "FRI", 8, 2, 2025], "Data": [{"ar": "0", "BCFR": "0", "ACFR": "0", "F2": 26, "F1": 0, "BV": 8.879999, "NN": "A", "A1": "LC", "ACR": "OK", "VN": "A"}]}","2025-02-08 09:45:49"
860,speedreading,1739008523:BV:2604,"2025-02-08 09:55:25"
542,getconfigrun,success,"2025-02-08 10:00:02"
542,speedreading,1739008800:W1:5722:0~1739008800:BV:600~,"2025-02-08 10:00:02"
50019,speedreading,"{"Datetime": [28, "00", 10, "FRI", 8, 2, 2025], "Data": [{"ar": "0", "BOFR": "0", "AOFR": "0", "F2": 1280, "F1": 0, "BV": 8.855, "NN": "A", "A1": "LO", "ACR": "OK", "VN": "B"}]}","2025-02-08 10:00:30"
534,getconfigrun,success,"2025-02-08 10:02:29"
534,speedreading,1739008944:BV:778~,"2025-02-08 10:02:30"
534,getconfigrun,success,"2025-02-08 10:04:06"
534,speedreading,1739009040:W1:5995:13~1739009040:BV:777~,"2025-02-08 10:04:06"
609,getconfigrun,success,"2025-02-08 10:05:22"
609,speedreading,1739009100:W1:5719:0~1739009100:BV:528~,"2025-02-08 10:05:22"
534,getconfigrun,success,"2025-02-08 10:08:05"
534,speedreading,1739009280:W0:5161:96:200:0~1739009280:BV:782~,"2025-02-08 10:08:06"
542,getconfigrun,success,"2025-02-08 10:13:02"
542,speedreading,1739009580:W0:5838:1:200:0~1739009580:BV:734~,"2025-02-08 10:13:03"
110,getconfigrun,success,"2025-02-08 10:14:06"
110,speedreading,1739009640:W1:5942:0~1739009640:BV:449~,"2025-02-08 10:14:06"
534,getconfigrun,success,"2025-02-08 10:16:44"
110,getconfigrun,success,"2025-02-08 10:18:05"
110,speedreading,1739009880:W0:4766:0:201:0~1739009880:BV:448~,"2025-02-08 10:18:05"
534,getconfigrun,success,"2025-02-08 10:18:06"
534,speedreading,1739009880:W1:5942:88~1739009880:BV:789~,"2025-02-08 10:18:06"
534,getconfigrun,success,"2025-02-08 10:22:05"
534,speedreading,1739010120:W0:4968:73:200:0~1739010120:BV:790~,"2025-02-08 10:22:05"
609,getconfigrun,success,"2025-02-08 10:27:21"
609,speedreading,1739010420:W0:4947:8:200:0~1739010420:BV:530~,"2025-02-08 10:27:21"
534,getconfigrun,success,"2025-02-08 10:28:45"
534,speedreading,1739010520:BV:793~,"2025-02-08 10:28:45"
534,getconfigrun,success,"2025-02-08 10:30:05"
534,speedreading,1739010600:W1:5707:0~1739010600:BV:787~,"2025-02-08 10:30:06"
50019,speedreading,"{"Datetime": [43, 30, 10, "FRI", 8, 2, 2025], "Data": [{"ar": "0", "BCFR": "0", "ACFR": "0", "F2": 30, "F1": 0, "BV": 8.754999, "NN": "A", "A1": "LC", "ACR": "OK", "VN": "B"}]}","2025-02-08 10:30:46"
534,getconfigrun,success,"2025-02-08 10:34:05"
534,speedreading,1739010840:W0:4864:0:200:0~1739010840:BV:793~,"2025-02-08 10:34:05"
860,speedreading,1739012123:BV:2634,"2025-02-08 10:55:25"
539,getconfigrun,success,"2025-02-08 11:00:13"
539,speedreading,1739012400:W1:5541:0~1739012400:BV:508~,"2025-02-08 11:00:13"
543,getconfigrun,success,"2025-02-08 11:12:03"
543,getconfigrun,success,"2025-02-08 11:12:12"
543,getconfigrun,success,"2025-02-08 11:12:40"
543,getconfigrun,success,"2025-02-08 11:13:02"
543,getconfigrun,success,"2025-02-08 11:13:33"
543,getconfigrun,success,"2025-02-08 11:14:48"
543,getconfigrun,success,"2025-02-08 11:14:56"
543,speedreading,1739013294:BV:746~,"2025-02-08 11:14:56"
534,getconfigrun,success,"2025-02-08 11:23:11"
534,getconfigrun,success,"2025-02-08 11:24:56"
539,getconfigrun,success,"2025-02-08 11:25:12"
539,speedreading,1739013900:W0:4867:0:201:0~1739013900:BV:436~,"2025-02-08 11:25:12"
534,getconfigrun,success,"2025-02-08 11:29:31"
534,getconfigrun,success,"2025-02-08 11:29:46"
534,speedreading,1739014183:BV:747~,"2025-02-08 11:29:46"
534,getconfigrun,success,"2025-02-08 11:33:14"
534,speedreading,1739014388:BV:751~,"2025-02-08 11:33:14"
534,getconfigrun,success,"2025-02-08 11:35:07"
534,speedreading,1739014500:W1:5971:0~1739014500:BV:749~,"2025-02-08 11:35:07"
860,speedreading,1739015723:BV:3300,"2025-02-08 11:55:26"
610,getconfigrun,success,"2025-02-08 12:03:26"
610,speedreading,1739016180:W1:13272:0~1739016180:BV:522~,"2025-02-08 12:03:26"
610,getconfigrun,success,"2025-02-08 12:07:18"
610,speedreading,1739016420:W0:4813:0:201:0~1739016420:BV:524~,"2025-02-08 12:07:18"
872,speedreading,1739018422:BV:3166,"2025-02-08 12:40:24"
875,speedreading,1739018446:BV:3300,"2025-02-08 12:40:48"
825,speedreading,1739019024:BV:26623,"2025-02-08 12:50:27"
860,speedreading,1739019321:BV:3300,"2025-02-08 12:55:24"
872,speedreading,1739022023:BV:3193,"2025-02-08 13:40:26"
875,speedreading,1739022048:BV:3300,"2025-02-08 13:40:52"
860,speedreading,1739022922:BV:3300,"2025-02-08 13:55:25"
860,speedreading,1739026522:BV:3300,"2025-02-08 14:55:27"
543,getconfigrun,success,"2025-02-08 15:00:09"
543,speedreading,1739026800:W1:5615:0~1739026800:BV:509~,"2025-02-08 15:00:09"
860,speedreading,1739030122:BV:3300,"2025-02-08 15:55:25"
613,getconfigrun,success,"2025-02-08 16:00:12"
613,speedreading,1739030400:W1:7477:0~1739030400:BV:829~,"2025-02-08 16:00:12"
528,getconfigrun,success,"2025-02-08 16:00:19"
528,speedreading,1739030400:W1:8694:0~1739030400:BV:429~,"2025-02-08 16:00:19"
528,getconfigrun,success,"2025-02-08 16:04:15"
528,speedreading,1739030640:W0:4893:31:200:0~1739030640:BV:430~,"2025-02-08 16:04:15"
655,getconfigrun,success,"2025-02-08 16:08:10"
655,speedreading,1739030880:W1:7544:0~1739030880:BV:429~,"2025-02-08 16:08:11"
625,getconfigrun,success,"2025-02-08 16:10:08"
625,speedreading,1739031000:W1:7969:0~1739031000:BV:406~,"2025-02-08 16:10:08"
625,getconfigrun,success,"2025-02-08 16:14:04"
625,speedreading,1739031240:W0:4864:33:200:0~1739031240:BV:409~,"2025-02-08 16:14:05"
543,getconfigrun,success,"2025-02-08 16:16:08"
543,speedreading,1739031360:W0:4863:0:200:0~1739031360:BV:510~,"2025-02-08 16:16:09"
613,getconfigrun,success,"2025-02-08 16:20:10"
613,speedreading,1739031600:W0:5541:500:1200:3~1739031600:BV:825~,"2025-02-08 16:20:11"
860,speedreading,1739033722:BV:3300,"2025-02-08 16:55:25"
109,getconfigrun,success,"2025-02-08 17:00:07"
109,speedreading,1739034000:W1:6886:0~1739034000:BV:849~,"2025-02-08 17:00:07"
655,getconfigrun,success,"2025-02-08 17:12:09"
655,speedreading,1739034720:W0:6173:156:201:0~1739034720:BV:428~,"2025-02-08 17:12:10"
654,getconfigrun,success,"2025-02-08 17:16:06"
654,speedreading,1739034960:W1:6100:0~1739034960:BV:435~,"2025-02-08 17:16:06"
53,getconfigrun,success,"2025-02-08 17:18:13"
53,speedreading,1739035080:W1:6095:0~1739035080:BV:458~,"2025-02-08 17:18:13"
654,getconfigrun,success,"2025-02-08 17:20:05"
654,speedreading,1739035200:W0:4994:32:200:0~1739035200:BV:436~,"2025-02-08 17:20:05"
860,speedreading,1739037322:BV:2594,"2025-02-08 17:55:25"
109,getconfigrun,success,"2025-02-08 18:00:05"
109,speedreading,1739037600:W0:5035:90:200:0~1739037600:BV:848~,"2025-02-08 18:00:06"
524,getconfigrun,success,"2025-02-08 18:00:14"
524,speedreading,1739037600:W1:6031:0~1739037600:BV:408~,"2025-02-08 18:00:14"
524,getconfigrun,success,"2025-02-08 18:04:16"
524,speedreading,1739037840:W0:8095:2:201:0~1739037840:BV:409~,"2025-02-08 18:04:16"
647,getconfigrun,success,"2025-02-08 18:10:18"
647,speedreading,1739038200:W1:7124:0~1739038200:BV:444~,"2025-02-08 18:10:18"
647,getconfigrun,success,"2025-02-08 18:14:17"
647,speedreading,1739038440:W0:5769:0:200:0~1739038440:BV:444~,"2025-02-08 18:14:17"
53,getconfigrun,success,"2025-02-08 18:21:14"
53,speedreading,1739038860:W0:7849:142:200:0~1739038860:BV:458~,"2025-02-08 18:21:15"
644,getconfigrun,success,"2025-02-08 18:30:17"
644,speedreading,1739039400:W1:13390:0~1739039400:BV:795~,"2025-02-08 18:30:17"
644,getconfigrun,success,"2025-02-08 18:36:16"
644,speedreading,1739039760:W0:11874:6:200:0~1739039760:BV:794~,"2025-02-08 18:36:16"
875,speedreading,1739040067:BV:2647,"2025-02-08 18:41:11"
860,speedreading,1739040922:BV:2586,"2025-02-08 18:55:26"
872,speedreading,1739043623:BV:2609,"2025-02-08 19:40:25"
875,speedreading,1739043646:BV:2626,"2025-02-08 19:40:49"
860,speedreading,1739044523:BV:2559,"2025-02-08 19:55:26"
101,getconfigrun,success,"2025-02-08 20:00:04"
101,speedreading,1739044800:W1:6150:0~1739044800:BV:429~,"2025-02-08 20:00:04"
101,getconfigrun,success,"2025-02-08 20:04:03"
101,speedreading,1739045040:W0:4794:285:200:0~1739045040:BV:427~,"2025-02-08 20:04:03"
860,speedreading,1739048121:BV:2554,"2025-02-08 20:55:26"
860,speedreading,1739051722:BV:2555,"2025-02-08 21:55:24"
872,speedreading,1739054423:BV:32767,"2025-02-08 22:40:26"
875,speedreading,1739054448:BV:2616,"2025-02-08 22:40:51"
860,speedreading,1739055322:BV:2554,"2025-02-08 22:55:25"
872,speedreading,1739058022:BV:2603,"2025-02-08 23:40:25"
875,speedreading,1739058047:BV:2615,"2025-02-08 23:40:49"
848,speedreading,1739058624:BV:28671,"2025-02-08 23:50:28"
860,speedreading,1739058922:BV:2553,"2025-02-08 23:55:25"
848,speedreading,1739062222:BV:2618,"2025-02-09 00:50:25"
860,speedreading,1739062522:BV:2553,"2025-02-09 00:55:25"
848,speedreading,1739065823:BV:2619,"2025-02-09 01:50:26"
860,speedreading,1739066123:BV:2551,"2025-02-09 01:55:24"
875,speedreading,1739068868:BV:2614,"2025-02-09 02:41:12"
848,speedreading,1739069423:BV:2618,"2025-02-09 02:50:26"
860,speedreading,1739069723:BV:2552,"2025-02-09 02:55:24"
872,speedreading,1739072422:BV:2602,"2025-02-09 03:40:24"
875,speedreading,1739072446:BV:2612,"2025-02-09 03:40:48"
848,speedreading,1739073022:BV:2617,"2025-02-09 03:50:25"
860,speedreading,1739073322:BV:2549,"2025-02-09 03:55:25"
848,speedreading,1739076622:BV:2617,"2025-02-09 04:50:26"
860,speedreading,1739076923:BV:2548,"2025-02-09 04:55:26"
848,speedreading,1739080222:BV:2616,"2025-02-09 05:50:25"
860,speedreading,1739080523:BV:2544,"2025-02-09 05:55:25"
